Sector,Purchase
Finance,40596
Retail,13722
Retail,19140
Finance,138221
Retail,112797
Finance,45335
Retail,8714
Finance,48182
Retail,47161
Finance,23216
Finance,48833
Retail,16447
Finance,106377
Retail,184596
Finance,51111
Finance,43610
Finance,5694
Finance,51569
Retail,2055
Retail,215
Finance,83004
Finance,84008
Retail,9829
Retail,21416
Finance,6856
Retail,61194
Retail,3650
Retail,31463
Finance,55449
Retail,14732
Retail,30340
Retail,26526
Retail,1046
Retail,40099
Retail,60221
Finance,81131
Retail,22366
Finance,33726
Retail,167611
Retail,86920
Finance,29308
Finance,11507
Retail,8380
Retail,38403
Finance,6901
Retail,42843
Retail,31228
Finance,24139
Finance,13417
Retail,39397
Retail,42890
Retail,61573
Finance,38716
Retail,89901
Retail,137154
Finance,63795
Retail,16091
Retail,5044
Finance,60130
Finance,2259
Retail,82479
Retail,118968
Retail,40989
Finance,32093
Retail,14038
Retail,26938
Retail,13637
Retail,21623
Retail,21123
Finance,37329
Retail,1551
Retail,11118
Finance,7353
Retail,52525
Retail,50651
Retail,77983
Finance,24722
Retail,151111
Finance,20235
Retail,10661
Finance,33994
Finance,84546
Retail,17105
Finance,49161
Retail,9562
Finance,55252
Retail,32026
Retail,22567
Retail,19220
Finance,14106
Retail,54440
Retail,15072
Finance,14429
Retail,7634
Retail,23742
Retail,26934
Retail,862
Finance,65635
Finance,33488
Finance,2700
Retail,23183
Finance,8484
Retail,5158
Finance,27280
Retail,6148
Retail,28153
Finance,51650
Finance,31815
Retail,16465
Retail,24268
Retail,10642
Finance,86474
Retail,36119
Finance,119118
Retail,58897
Retail,37284
Finance,4290
Retail,52971
Finance,33957
Finance,25047
Finance,8323
Finance,17584
Finance,50728
Finance,35349
Finance,9455
Retail,64691
Retail,54732
Finance,73328
Finance,46457
Retail,100988
Finance,58719
Finance,68891
Retail,13193
Finance,21753
Retail,41284
Finance,19424
Retail,28578
Retail,67648
Retail,140256
Retail,3240
Retail,8925
Retail,39669
Finance,11275
Finance,24534
Retail,5925
Retail,118223
Retail,86366
Retail,143478
Retail,32398
Finance,76481
Finance,72045
Finance,78581
Retail,12981
Finance,39564
Finance,17843
Retail,62160
Retail,19899
Finance,49903
Finance,19412
Retail,29149
Retail,4983
Finance,31654
Finance,19966
Finance,17477
Retail,48062
Finance,12187
Finance,23626
Retail,44565
Retail,20419
Finance,1270
Retail,28404
Retail,103744
Finance,77388
Retail,8452
Finance,713
Finance,1705
Finance,144874
Finance,14224
Finance,17802
Retail,10226
Finance,5659
Finance,9626
Finance,98396
Finance,11995
Finance,10869
Finance,74999
Retail,24715
Retail,36518
Finance,796
Finance,15490
Finance,13097
Retail,20808
Finance,165566
Retail,46561
Retail,57664
Retail,10655
Finance,13887
Retail,395
Retail,11869
Retail,16004
Retail,16329
Retail,10758
Retail,256
Retail,80549
Finance,14123
Retail,16517
Finance,61491
Retail,63488
Finance,15706
Finance,33328
Finance,58744
Finance,103031
Finance,19314
Retail,95002
Retail,97943
Finance,66625
Finance,46905
Finance,74310
Retail,98000
Retail,133891
Retail,33432
Finance,57819
Finance,82602
Retail,4358
Finance,16068
Finance,34420
Finance,5863
Retail,10023
Retail,3363
Retail,24073
Retail,32318
Finance,4783
Finance,54828
Retail,94491
Finance,46911
Finance,51179
Retail,5578
Finance,3565
Finance,8472
Finance,81921
Retail,101448
Retail,77575
Finance,156289
Retail,27469
Retail,4223
Retail,145952
Retail,40748
Finance,63444
Retail,15062
Finance,94985
Retail,1848
Finance,38686
Finance,19471
Retail,9090
Retail,54808
Finance,34002
Retail,33357
Finance,15622
Finance,28194
Retail,8838
Retail,15308
Retail,18219
Retail,41879
Finance,2782
Finance,3857
Retail,20395
Finance,110645
Finance,12136
Finance,99670
Finance,2335
Finance,41228
Finance,30831
Finance,53564
Retail,34571
Finance,5996
Retail,52113
Retail,9828
Finance,29385
Retail,5055
Retail,61202
Finance,21713
Finance,62387
Retail,10725
Retail,37738
Retail,19216
Retail,35955
Finance,2146
Retail,39825
Retail,7125
Retail,58410
Finance,39758
Finance,6196
Retail,34715
Retail,26268
Finance,48278
Finance,35791
Finance,1845
Finance,120869
Finance,85865
Finance,115263
Finance,11360
Finance,26198
Retail,8389
Retail,21630
Finance,101080
Finance,4535
Retail,28132
Retail,78226
Retail,15796
Finance,54570
Retail,25019
Finance,60574
Finance,3350
Retail,9845
Finance,45610
Finance,27599
Finance,160482
Retail,36394
Finance,38009
Retail,17992
Finance,8472
Retail,56934
Finance,8635
Finance,21916
Finance,7178
Finance,76051
Finance,14867
Retail,143371
Retail,21053
Finance,58291
Finance,56363
Retail,79172
Retail,12102
Finance,113238
Finance,557
Retail,5536
Finance,52123
Retail,31426
Retail,33092
Finance,4116
Finance,33854
Finance,78527
Retail,43731
Finance,40295
Finance,21223
Finance,854
Retail,29768
Finance,15240
Retail,61183
Retail,40088
Finance,7181
Retail,4670
Finance,8820
Finance,31383
Retail,110671
Retail,5560
Retail,36574
Finance,13175
Retail,107982
Retail,11156
Finance,8983
Retail,25787
Retail,8542
Retail,43860
Retail,7119
Finance,25389
Finance,6750
Finance,59931
Retail,22010
Retail,13283
Finance,32892
Finance,5227
Retail,46899
Retail,69169
Finance,179302
Retail,59337
Retail,100462
Retail,46048
Finance,139826
Retail,12960
Finance,39927
Finance,24121
Retail,15152
Finance,42204
Finance,962
Finance,29645
Retail,22542
Finance,25302
Retail,15487
Finance,77709
Retail,648
Finance,286427
Finance,8124
Finance,4430
Finance,21585
Retail,12118
Finance,62844
Finance,21597
Finance,25199
Finance,25412
Retail,11266
Finance,37113
Finance,117444
Retail,12582
Retail,31675
Retail,27306
Finance,65638
Retail,4792
Finance,94389
Retail,1403
Retail,33861
Retail,59400
Finance,36226
Finance,26424
Finance,92843
Retail,15797
Retail,101411
Finance,35456
Retail,10870
Finance,26832
Retail,84955
Retail,129668
Retail,6670
Finance,4413
Retail,77712
Finance,84220
Finance,5766
Finance,2796
Finance,18525
Retail,39388
Finance,89196
Retail,5704
Finance,127128
Finance,34366
Finance,6890
Finance,29081
Finance,156271
Retail,41780
Finance,137215
Retail,12630
Finance,16765
Retail,5818
Retail,10034
Finance,118330
Finance,21057
Retail,10721
Retail,119448
Finance,4021
Finance,13496
Finance,31890
Retail,71665
Finance,4610
Finance,122685
Finance,92598
Finance,79378
Finance,23634
Retail,5572
Retail,26184
Finance,10322
Retail,3115
Retail,40434
Finance,26402
Finance,6365
Finance,45560
Finance,44070
Finance,23906
Retail,39731
Retail,106189
Retail,12320
Retail,141163
Finance,25746
Retail,4612
Finance,38198
Finance,47534
Retail,38939
Finance,19620
Finance,9904
Retail,8795
Finance,14097
Retail,1624
Retail,9493
Finance,19323
Finance,15424
Finance,59495
Finance,12460
Finance,13495
Finance,7370
Retail,59043
Finance,17052
Retail,33120
Retail,7999
Finance,39923
Finance,3376
Finance,16754
Retail,26204
Finance,18217
Finance,55035
Retail,20013
Retail,40360
Finance,24476
Retail,13918
Retail,24276
Finance,24984
Retail,18805
Retail,124983
Retail,100978
Finance,975
Finance,787
Finance,700
Finance,30161
Retail,2679
Retail,2735
Retail,31955
Retail,70913
Finance,75179
Finance,2793
Retail,5865
Retail,43620
Finance,19665
Finance,16574
Retail,30435
Finance,797
Retail,61209
Retail,7260
Finance,36189
Finance,9233
Finance,72085
Finance,9512
Finance,48004
Finance,16424
Finance,560
Finance,16856
Finance,16788
Retail,37885
Finance,60054
Finance,11984
Retail,34533
Retail,3847
Retail,85830
Retail,3897
Retail,27792
Finance,4615
Retail,58321
Retail,1030
Finance,65834
Finance,85328
Retail,108765
Retail,40804
Retail,12721
Finance,9072
Retail,11665
Retail,7870
Retail,23635
Finance,4484
Retail,24394
Finance,10471
Retail,6003
Retail,112826
Retail,16011
Retail,10351
Retail,35054
Retail,3952
Retail,30458
Retail,135813
Retail,25909
Retail,99315
Finance,95671
Finance,61079
Finance,12142
Retail,75249
Finance,10683
Finance,37002
Retail,16527
Retail,25238
Finance,63553
Retail,19008
Finance,18561
Retail,7436
Retail,1654
Retail,27299
Retail,42504
Retail,2082
Retail,307541
Finance,8439
Finance,5161
Retail,20799
Finance,46700
Retail,14539
Retail,78724
Finance,85350
Finance,20978
Finance,1515
Retail,18811
Retail,141806
Retail,96734
Retail,25440
Finance,23594
Finance,350
Retail,2935
Finance,30752
Retail,63172
Retail,1921
Retail,6558
Finance,118219
Finance,12187
Finance,23738
Finance,67572
Finance,4112
Retail,8725
Retail,9076
Finance,79987
Retail,13757
Finance,119997
Finance,183265
Retail,6929
Retail,20594
Finance,20673
Finance,159754
Finance,12198
Retail,34203
Retail,65225
Retail,12763
Retail,75907
Retail,91606
Finance,9914
Retail,1235
Retail,86696
Finance,3300
Finance,6436
Finance,94417
Retail,3584
Retail,180431
Finance,93106
Retail,6132
Retail,79548
Finance,17447
Finance,91736
Retail,141016
Retail,25129
Finance,58299
Retail,12033
Finance,21327
Retail,13183
Finance,51753
Finance,14074
Finance,97947
Retail,9665
Finance,6911
Finance,7408
Retail,61662
Retail,27085
Finance,29980
Retail,56896
Finance,5453
Finance,38335
Finance,31738
Finance,125780
Retail,72392
Finance,54773
Finance,66004
Retail,73225
Retail,8638
Finance,2103
Finance,28710
Retail,6349
Retail,66894
Finance,16691
Retail,22583
Retail,123023
Finance,5219
Retail,28606
Retail,29117
Finance,5323
Retail,162400
Finance,23747
Retail,83049
Finance,9646
Retail,98924
Finance,31491
Retail,7003
Retail,2689
Finance,17537
Retail,92650
Retail,96172
Retail,8594
Retail,103223
Finance,27175
Retail,58362
Finance,31645
Retail,19320
Finance,64958
Finance,87932
Finance,11674
Retail,131273
Finance,70395
Finance,22276
Finance,36441
Retail,165981
Retail,15849
Finance,24402
Retail,42969
Finance,4685
Retail,21987
Finance,25365
Retail,42779
Retail,22357
Retail,45642
Retail,129884
Finance,14321
Retail,17639
Retail,15793
Retail,12599
Retail,1448
Finance,15026
Retail,18551
Finance,28132
Retail,61289
Finance,15277
Retail,19519
Retail,56543
Finance,101372
Finance,1752
Retail,136074
Retail,47982
Retail,79488
Finance,31971
Retail,25476
Retail,702
Finance,114552
Retail,722
Finance,42740
Retail,31490
Finance,53406
Retail,26926
Retail,17072
Retail,254
Retail,22320
Retail,102640
Retail,32841
Retail,30514
Finance,582
Finance,147758
Finance,63658
Finance,18066
Retail,7064
Retail,27966
Finance,37723
Retail,1573
Finance,26546
Finance,105120
Retail,9267
Retail,611
Finance,20829
Finance,27369
Retail,23467
Retail,9312
Finance,13812
Retail,79606
Retail,21760
Retail,7462
Finance,26781
Retail,122712
Retail,16118
Finance,49014
Retail,11399
Finance,10235
Retail,8553
Retail,176107
Finance,5551
Retail,5580
Finance,10185
Finance,48658
Retail,25776
Retail,110147
Retail,73357
Finance,5451
Finance,10514
Finance,43804
Finance,50037
Finance,4035
Retail,148856
Finance,14951
Finance,108964
Retail,120266
Retail,5445
Retail,24213
Retail,75727
Finance,20841
Finance,143440
Finance,62981
Finance,4009
Finance,2371
Retail,108454
Retail,20270
Finance,22951
Finance,61729
Finance,40140
Finance,138687
Retail,1039
Retail,14519
Retail,161311
Retail,5304
Finance,7824
Finance,145208
Retail,27011
Retail,80309
Retail,15652
Finance,3315
Finance,43587
Retail,6631
Retail,4482
Retail,18248
Finance,25261
Finance,57163
Retail,17850
Retail,70404
Retail,49251
Retail,260
Finance,8523
Retail,41190
Retail,20685
Retail,70749
Finance,110526
Retail,38511
Finance,21091
Finance,12078
Finance,11749
Retail,16372
Finance,61795
Retail,13112
Finance,31696
Retail,36423
Finance,6363
Retail,35380
Finance,114434
Finance,10890
Retail,189240
Finance,5436
Retail,20808
Retail,32541
Finance,43517
Finance,6153
Finance,28899
Retail,4644
Retail,80410
Retail,18575
Retail,35878
Retail,55360
Retail,9824
Finance,52062
Retail,42018
Retail,6977
Finance,65255
Finance,38587
Retail,233
Retail,3669
Retail,12523
Retail,9941
Finance,13458
Retail,21722
Retail,21690
Retail,16426
Finance,59195
Retail,6249
Retail,3757
Retail,11738
Finance,64903
Retail,43919
Retail,33171
Retail,12352
Retail,29080
Retail,29675
Retail,154806
Finance,25338
Finance,124050
Retail,11912
Retail,24127
Finance,9388
Retail,31652
Retail,40149
Retail,63100
Retail,71179
Finance,8948
Retail,89419
Finance,42214
Finance,15498
Finance,41182
Finance,38678
Finance,118627
Finance,18740
Retail,5424
Finance,23965
Retail,50283
Retail,2886
Retail,1785
Finance,7995
Retail,8632
Finance,53379
Retail,61139
Retail,20289
Finance,1331
Finance,19620
Finance,34045
Finance,39727
Finance,11999
Finance,10733
Retail,94954
Finance,58388
Finance,5707
Retail,9572
Finance,17867
Retail,8334
Retail,86980
Retail,95930
Retail,14050
Finance,36380
Finance,26846
Finance,127931
Finance,32592
Finance,20007
Retail,46212
Retail,58696
Finance,37231
Retail,36135
Retail,74248
Retail,3809
Retail,15953
Retail,8342
Retail,113885
Retail,31749
Finance,13411
Finance,25435
Retail,52814
Retail,3304
Finance,9756
Finance,3095
Finance,48193
Retail,32605
Finance,1810
Retail,30640
Finance,154933
Retail,39529
Retail,27399
Retail,60589
Retail,13601
Retail,5975
Finance,52693
Finance,29701
Retail,6186
Retail,4508
Finance,27728
Finance,22949
Retail,6521
Finance,197772
Finance,242164
Finance,43607
Finance,20882
Finance,5723
Retail,148039
Retail,131036
Finance,19590
Retail,59787
Retail,15873
Finance,9397
Retail,71380
Retail,15743
Finance,36262
Finance,80487
Retail,121585
Retail,9649
Retail,36441
Finance,5699
Finance,28447
Finance,37732
Retail,125464
Finance,40977
Finance,20877
Finance,5150
Retail,181694
Finance,14910
Retail,845
Retail,40372
Finance,75891
Finance,29626
Finance,12269
Finance,44351
Retail,27045
Finance,29293
Retail,10939
Retail,22789
Finance,19421
Retail,8195
Finance,10382
Finance,15012
Finance,27450
Retail,5254
Retail,58530
Finance,22119
Finance,779
Retail,137395
Finance,2334
Finance,3563
Finance,22573
Finance,18529
Retail,64412
Retail,116593
Finance,87322
Retail,1095
Retail,82618
Retail,18404
Retail,26811
Finance,34663
Retail,13415
Retail,15961
Retail,15285
Finance,120318
Retail,19315
Retail,37110
Finance,49677
Retail,4887
Finance,28555
Retail,60088
Retail,19120
Retail,27080
Retail,58287
Finance,2064
Finance,4745
Retail,23746
Finance,138575
Finance,6091
Finance,75495
Retail,52108
Finance,11336
Retail,32678
Finance,44686
Retail,27949
Retail,35354
Finance,16418
Retail,129127
Retail,49590
Finance,10235
Finance,44674
Finance,23350
Retail,10180
Retail,19378
Retail,2991
Finance,5522
Finance,37762
Finance,5765
Finance,19576
Retail,6102
Finance,48101
Retail,20291
Retail,251598
Finance,26606
Retail,3063
Retail,7888
Retail,62059
Retail,69717
Retail,24963
Retail,54733
Finance,1621
Retail,973
Finance,4492
Finance,5674
Retail,6634
Finance,40203
Retail,88262
Retail,45023
Retail,128148
Finance,4946
Finance,4837
Finance,57674
Retail,84620
Finance,3956
Retail,39151
Retail,40465
Finance,18901
Finance,20503
Retail,33275
Retail,1785
Retail,886
Finance,20091
Finance,17769
Finance,66381
Finance,20361
Finance,77004
Finance,7175
Finance,20177
Retail,17506
Retail,83950
Finance,29020
Retail,35855
Retail,3812
Retail,20246
Finance,44556
Retail,14208
Retail,6672
Finance,54046
Finance,30983
Finance,25916
Finance,1793
Finance,41058
Retail,70230
Retail,6427
Finance,3091
Finance,47174
Finance,20270
Retail,18116
Retail,21035
Finance,168
Retail,15681
Retail,51018
Retail,68361
Retail,7720
Finance,49990
Finance,29650
Retail,9551
Finance,75763
Finance,10790
Retail,39160
Finance,11571
Finance,45015
Finance,9594
Finance,31624
Retail,9284
Retail,103244
Finance,79163
Finance,1252
Retail,15413
Finance,29311
Finance,43199
Finance,11911
Retail,87794
Retail,35739
Finance,16755
Finance,18146
Finance,6921
Retail,12917
Finance,35634
Finance,36600
Retail,25113
Retail,25725
Retail,10932
Finance,27316
Retail,7897
Retail,25965
Retail,56859
Finance,126736
Finance,45151
Retail,47878
Retail,115855
Finance,96358
Retail,9389
Retail,40789
Finance,223254
Finance,40810
Finance,107075
Retail,39078
Finance,8184
Finance,37708
Retail,12914
Finance,68629
Retail,14133
Finance,32447
Retail,27934
Retail,12399
Retail,19740
Finance,1223
Finance,2612
Finance,4030
Finance,19006
Finance,14590
Retail,38175
Finance,7233
Finance,110159
Finance,9823
Retail,18939
Finance,5760
Retail,22721
Retail,14538
Finance,40953
Retail,18324
Finance,29304
Retail,100673
Finance,18867
Retail,12139
Finance,10740
Finance,2453
Retail,10877
Finance,23889
Retail,115769
Retail,106520
Retail,4013
Retail,51125
Retail,29933
Finance,30399
Finance,10567
Retail,54697
Retail,52531
Retail,7162
Finance,42570
Finance,22452
Retail,37516
Finance,4328
Finance,6122
Retail,17741
Retail,5195
Finance,58158
Finance,84731
Retail,60544
Retail,22660
Finance,79011
Retail,20275
Finance,41691
Finance,9066
Retail,39431
Finance,1425
Retail,47482
Finance,7281
Retail,4060
Finance,28770
Finance,41008
Finance,5149
Finance,22413
Retail,33443
Retail,626
Retail,8957
Finance,57186
Finance,1748
Retail,34872
Retail,41150
Finance,26120
Retail,32429
Retail,224299
Retail,18296
Finance,29610
Finance,38831
Retail,16205
Finance,60817
Finance,10380
Finance,33580
Finance,50361
Finance,50769
Retail,101757
Finance,201576
Retail,10515
Finance,139870
Finance,29259
Finance,51083
Finance,147269
Finance,3983
Retail,10719
Retail,29891
Finance,37363
Finance,31167
Finance,34593
Retail,20027
Retail,132
Finance,28266
Retail,69904
Retail,26122
Finance,7924
Retail,2280
Finance,16573
Retail,25829
Finance,10416
Retail,10051
Retail,177601
Finance,31524
Retail,2796
Finance,22682
Finance,90818
Finance,81782
Retail,6547
Retail,32504
Finance,11096
Finance,24587
Retail,4082
Finance,86039
Finance,29677
Finance,35448
Finance,29971
Retail,52459
Finance,69745
Retail,2478
Finance,12299
Retail,34653
Retail,20124
Retail,5226
Finance,29337
Retail,29667
Finance,76079
Finance,21659
Finance,37222
Retail,9423
Finance,3010
Finance,66235
Finance,13325
Finance,61199
Retail,24097
Retail,6392
Finance,10072
Retail,1436
Finance,14463
Finance,5070
Retail,30590
Retail,51852
Finance,30025
Finance,186639
Finance,7329
Finance,126693
Finance,42544
Finance,8578
Finance,76051
Retail,68054
Retail,10731
Retail,22082
Finance,25275
Retail,11341
Finance,43498
Retail,5982
Retail,17715
Finance,15853
Retail,8734
Finance,24180
Retail,43348
Retail,306
Finance,9643
Finance,25714
Finance,28588
Finance,44699
Finance,20588
Retail,22551
Finance,58181
Finance,19745
Retail,46082
Finance,695
Finance,203661
Retail,21478
Retail,3310
Finance,51264
Retail,36147
Finance,74217
Finance,16837
Retail,4548
Retail,13679
Finance,4138
Finance,58080
Retail,92640
Finance,78149
Finance,54189
Finance,27431
Retail,23885
Finance,40353
Retail,76961
Retail,77726
Finance,15389
Retail,13525
Finance,8442
Finance,5211
Finance,9686
Retail,22451
Finance,1434
Retail,19034
Retail,32097
Retail,2598
Finance,40059
Finance,3242
Retail,7620
Retail,2559
Retail,75190
